NUMBER LOVE_H LOVE_L LOVE_K
593 -5.096209436 0.002134193 -0.0035212466
594 -5.099243369 0.0021327911 -0.003517814
595 -5.102270934 0.0021313927 -0.003514389
596 -5.105292137 0.0021299979 -0.0035109715
597 -5.10830698 0.0021286065 -0.0035075617
598 -5.111315468 0.0021272186 -0.0035041592
599 -5.114317604 0.0021258342 -0.003500764
600 -5.117313392 0.002124453 -0.0034973763
601 -5.120302834 0.0021230752 -0.0034939959
602 -5.123285937 0.0021217008 -0.0034906227
603 -5.126262702 0.0021203295 -0.0034872569
604 -5.129233134 0.0021189615 -0.0034838982
605 -5.132197238 0.0021175967 -0.0034805466
606 -5.135155016 0.0021162351 -0.0034772021
607 -5.138106472 0.0021148766 -0.0034738648
608 -5.141051613 0.0021135211 -0.0034705344
609 -5.14399044 0.0021121688 -0.003467211
610 -5.146922958 0.0021108194 -0.0034638946
611 -5.149849171 0.0021094731 -0.0034605851
612 -5.152769086 0.0021081297 -0.0034572823
613 -5.155682704 0.0021067892 -0.0034539866
614 -5.158590032 0.0021054516 -0.0034506975
615 -5.161491071 0.0021041169 -0.0034474152
616 -5.164385829 0.002102785 -0.0034441396
617 -5.16727431 0.0021014559 -0.0034408707
618 -5.170156517 0.0021001296 -0.0034376085
619 -5.173032456 0.002098806 -0.0034343528
620 -5.175902131 0.0020974851 -0.0034311037
621 -5.178765547 0.0020961669 -0.0034278611
622 -5.18162271 0.0020948513 -0.003424625
623 -5.184473622 0.0020935384 -0.0034213954
624 -5.187318291 0.0020922281 -0.0034181722
625 -5.190156721 0.0020909203 -0.0034149553
626 -5.192988917 0.0020896151 -0.0034117448
627 -5.195814882 0.0020883123 -0.0034085407
628 -5.198634624 0.0020870121 -0.0034053428
629 -5.201448148 0.0020857143 -0.0034021511
630 -5.204255457 0.0020844189 -0.0033989657
631 -5.207056558 0.0020831259 -0.0033957865
632 -5.209851456 0.0020818353 -0.0033926134
633 -5.212640156 0.002080547 -0.0033894465
634 -5.215422662 0.0020792611 -0.0033862856
635 -5.218198984 0.0020779774 -0.0033831307
636 -5.220969123 0.0020766961 -0.0033799819
637 -5.223733085 0.0020754169 -0.003376839
638 -5.226490878 0.00207414 -0.0033737021
639 -5.229242505 0.0020728653 -0.0033705712
640 -5.231987974 0.0020715928 -0.0033674462
641 -5.234727289 0.0020703224 -0.0033643269
642 -5.237460457 0.0020690541 -0.0033612136
643 -5.240187482 0.0020677879 -0.003358106
644 -5.242908372 0.0020665238 -0.0033550043
645 -5.245623131 0.0020652618 -0.0033519082
646 -5.248331765 0.0020640018 -0.0033488179
647 -5.25103428 0.0020627437 -0.0033457333
648 -5.253730684 0.0020614877 -0.0033426544
649 -5.256420981 0.0020602337 -0.003339581
650 -5.259105178 0.0020589816 -0.0033365132
651 -5.261783281 0.0020577314 -0.0033334511
652 -5.264455295 0.0020564831 -0.0033303945
653 -5.267121228 0.0020552367 -0.0033273434
654 -5.269781085 0.0020539921 -0.0033242978
655 -5.272434874 0.0020527494 -0.0033212576
656 -5.275082597 0.0020515085 -0.0033182229
657 -5.277724265 0.0020502695 -0.0033151936
658 -5.280359882 0.0020490321 -0.0033121698
659 -5.282989456 0.0020477966 -0.0033091512
660 -5.28561299 0.0020465628 -0.0033061379
661 -5.288230494 0.0020453307 -0.0033031302
662 -5.290841974 0.0020441003 -0.0033001275
663 -5.293447438 0.0020428716 -0.0032971301
664 -5.296046888 0.0020416445 -0.003294138
665 -5.298640334 0.0020404191 -0.0032911511
666 -5.301227782 0.0020391954 -0.0032881694
667 -5.303809238 0.0020379732 -0.0032851928
668 -5.30638471 0.0020367526 -0.0032822214
669 -5.308954204 0.0020355336 -0.0032792551
670 -5.311517727 0.0020343162 -0.0032762939
671 -5.314075285 0.0020331003 -0.0032733378
672 -5.316626886 0.0020318859 -0.0032703866
673 -5.319172537 0.002030673 -0.0032674404
674 -5.321712244 0.0020294617 -0.0032644994
675 -5.324246016 0.0020282518 -0.0032615632
676 -5.326773857 0.0020270433 -0.003258632
677 -5.329295774 0.0020258363 -0.0032557058
678 -5.331811776 0.0020246307 -0.0032527845
679 -5.334321872 0.0020234266 -0.003249868
680 -5.336826065 0.0020222238 -0.0032469564
681 -5.339324365 0.0020210224 -0.0032440497
682 -5.341816776 0.0020198224 -0.0032411478
683 -5.344303308 0.0020186237 -0.0032382506
684 -5.34678397 0.0020174263 -0.0032353583
685 -5.349258764 0.0020162303 -0.0032324706
686 -5.3517277 0.0020150356 -0.0032295878
687 -5.354190788 0.0020138422 -0.0032267096
688 -5.356648031 0.00201265 -0.0032238362
689 -5.359099439 0.0020114591 -0.0032209674
690 -5.361545017 0.0020102695 -0.0032181033
691 -5.363984775 0.0020090811 -0.0032152439
692 -5.366418721 0.0020078939 -0.003212389
693 -5.36884686 0.002006708 -0.0032095387
694 -5.371269199 0.0020055232 -0.0032066931
695 -5.37368575 0.0020043396 -0.0032038518
696 -5.376096516 0.0020031572 -0.0032010153
697 -5.378501506 0.0020019759 -0.0031981833
698 -5.380900729 0.0020007958 -0.0031953556
699 -5.38329419 0.0019996169 -0.0031925326
700 -5.385681901 0.001998439 -0.003189714
701 -5.388063866 0.0019972623 -0.0031868998
702 -5.390440093 0.0019960866 -0.00318409
703 -5.39281059 0.0019949121 -0.0031812848
704 -5.395175366 0.0019937386 -0.0031784838
705 -5.397534429 0.0019925662 -0.0031756872
706 -5.399887786 0.0019913948 -0.003172895
707 -5.402235443 0.0019902245 -0.0031701071
708 -5.404577412 0.0019890552 -0.0031673236
709 -5.406913695 0.0019878869 -0.0031645445
710 -5.409244308 0.0019867197 -0.0031617695
711 -5.411569252 0.0019855534 -0.0031589988
712 -5.41388854 0.0019843881 -0.0031562324
713 -5.416202174 0.0019832238 -0.0031534703
714 -5.418510166 0.0019820605 -0.0031507124
715 -5.420812525 0.0019808981 -0.0031479586
716 -5.423109257 0.0019797367 -0.0031452091
717 -5.425400371 0.0019785762 -0.0031424637
718 -5.427685875 0.0019774166 -0.0031397225
719 -5.429965775 0.001976258 -0.0031369855
720 -5.432240083 0.0019751002 -0.0031342525
721 -5.434508805 0.0019739434 -0.0031315237
722 -5.436771949 0.0019727874 -0.003128799
723 -5.439029525 0.0019716324 -0.0031260784
724 -5.441281537 0.0019704782 -0.0031233617
725 -5.443527997 0.0019693248 -0.0031206493
726 -5.445768915 0.0019681724 -0.0031179408
727 -5.448004294 0.0019670207 -0.0031152364
728 -5.450234146 0.0019658699 -0.003112536
729 -5.452458476 0.00196472 -0.0031098395
730 -5.454677297 0.0019635708 -0.0031071471
731 -5.456890615 0.0019624225 -0.0031044585
732 -5.459098438 0.0019612749 -0.0031017739
733 -5.461300774 0.0019601282 -0.0030990933
734 -5.463497633 0.0019589823 -0.0030964166
735 -5.46568902 0.0019578371 -0.0030937439
736 -5.467874948 0.0019566927 -0.003091075
737 -5.470055423 0.0019555491 -0.00308841
738 -5.472230456 0.0019544062 -0.0030857489
739 -5.474400049 0.0019532641 -0.0030830915
740 -5.47656422 0.0019521227 -0.0030804381
741 -5.478722969 0.0019509821 -0.0030777885
742 -5.480876309 0.0019498422 -0.0030751428
743 -5.483024247 0.001948703 -0.0030725007
744 -5.485166793 0.0019475645 -0.0030698625
745 -5.487303954 0.0019464268 -0.0030672281
746 -5.489435738 0.0019452897 -0.0030645974
747 -5.491562157 0.0019441533 -0.0030619706
748 -5.493683217 0.0019430177 -0.0030593473
749 -5.495798927 0.0019418827 -0.003056728
750 -5.497909296 0.0019407484 -0.0030541123
751 -5.500014331 0.0019396147 -0.0030515003
752 -5.502114044 0.0019384817 -0.0030488918
753 -5.50420844 0.0019373494 -0.0030462873
754 -5.506297531 0.0019362177 -0.0030436863
755 -5.508381325 0.0019350867 -0.0030410889
756 -5.510459828 0.0019339563 -0.0030384952
757 -5.512533053 0.0019328266 -0.0030359051
758 -5.514601004 0.0019316975 -0.0030333188
759 -5.516663694 0.001930569 -0.003030736
760 -5.518721128 0.0019294411 -0.0030281568
761 -5.520773319 0.0019283138 -0.0030255811
762 -5.522820273 0.0019271872 -0.003023009
763 -5.524862001 0.0019260611 -0.0030204405
764 -5.526898508 0.0019249357 -0.0030178756
765 -5.528929807 0.0019238108 -0.0030153141
766 -5.530955901 0.0019226865 -0.0030127564
767 -5.532976807 0.0019215628 -0.0030102019
768 -5.534992527 0.0019204397 -0.0030076512
769 -5.537003075 0.0019193172 -0.0030051038
770 -5.539008456 0.0019181952 -0.0030025599
771 -5.541008682 0.0019170738 -0.0030000195
772 -5.543003758 0.001915953 -0.0029974826
773 -5.544993698 0.0019148327 -0.0029949492
774 -5.546978505 0.0019137129 -0.0029924192
775 -5.548958191 0.0019125937 -0.0029898926
776 -5.550932768 0.0019114751 -0.0029873694
777 -5.55290224 0.001910357 -0.0029848498
778 -5.554866618 0.0019092394 -0.0029823334
779 -5.55682591 0.0019081223 -0.0029798205
780 -5.558780128 0.0019070058 -0.002977311
781 -5.560729277 0.0019058898 -0.0029748048
782 -5.562673369 0.0019047743 -0.0029723019
783 -5.56461241 0.0019036593 -0.0029698026
784 -5.566546414 0.0019025449 -0.0029673065
785 -5.568475383 0.0019014309 -0.0029648138
786 -5.570399332 0.0019003175 -0.0029623243
787 -5.572318268 0.0018992045 -0.0029598383
788 -5.574232199 0.001898092 -0.0029573555
789 -5.576141136 0.0018969801 -0.0029548761
790 -5.578045087 0.0018958686 -0.0029523999
791 -5.579944061 0.0018947576 -0.002949927
792 -5.581838065 0.0018936471 -0.0029474574
793 -5.583727112 0.0018925371 -0.002944991
794 -5.58561121 0.0018914275 -0.0029425279
795 -5.587490367 0.0018903185 -0.002940068
796 -5.589364589 0.0018892099 -0.0029376114
797 -5.591233892 0.0018881017 -0.0029351581
798 -5.593098281 0.0018869941 -0.0029327079
799 -5.594957764 0.0018858869 -0.002930261
800 -5.596812355 0.0018847801 -0.0029278172
801 -5.598662058 0.0018836738 -0.0029253767
802 -5.600506884 0.001882568 -0.0029229393
803 -5.602346843 0.0018814626 -0.0029205051
804 -5.604181942 0.0018803577 -0.0029180742
805 -5.60601219 0.0018792532 -0.0029156464
806 -5.607837599 0.0018781491 -0.0029132216
807 -5.609658177 0.0018770455 -0.0029108002
808 -5.611473932 0.0018759424 -0.0029083818
809 -5.613284875 0.0018748396 -0.0029059665
810 -5.615091013 0.0018737373 -0.0029035543
811 -5.616892356 0.0018726355 -0.0029011454
812 -5.618688912 0.001871534 -0.0028987395
813 -5.620480694 0.001870433 -0.0028963367
814 -5.622267708 0.0018693325 -0.0028939369
815 -5.624049964 0.0018682323 -0.0028915403
816 -5.625827467 0.0018671326 -0.0028891468
817 -5.627600233 0.0018660333 -0.0028867563
818 -5.629368268 0.0018649344 -0.0028843689
819 -5.631131582 0.0018638359 -0.0028819846
820 -5.632890184 0.0018627378 -0.0028796032
821 -5.63464408 0.0018616402 -0.002877225
822 -5.636393285 0.0018605429 -0.0028748497
823 -5.638137804 0.0018594461 -0.0028724775
824 -5.639877645 0.0018583497 -0.0028701083
825 -5.64161282 0.0018572537 -0.0028677421
826 -5.643343338 0.0018561581 -0.002865379
827 -5.645069206 0.0018550628 -0.0028630188
828 -5.646790438 0.001853968 -0.0028606616
829 -5.648507039 0.0018528736 -0.0028583074
830 -5.650219019 0.0018517796 -0.0028559562
831 -5.651926387 0.001850686 -0.002853608
832 -5.653629149 0.0018495928 -0.0028512627
833 -5.655327324 0.0018485 -0.0028489204
834 -5.657020911 0.0018474075 -0.002846581
835 -5.658709921 0.0018463155 -0.0028442446
836 -5.66039437 0.0018452239 -0.0028419111
837 -5.662074259 0.0018441326 -0.0028395805
838 -5.663749602 0.0018430417 -0.0028372528
839 -5.665420405 0.0018419513 -0.0028349282
840 -5.667086683 0.0018408612 -0.0028326063
841 -5.668748436 0.0018397715 -0.0028302874
842 -5.67040568 0.0018386821 -0.0028279714
843 -5.672058421 0.0018375932 -0.0028256582
844 -5.673706671 0.0018365046 -0.002823348
845 -5.67535044 0.0018354164 -0.0028210406
846 -5.67698973 0.0018343286 -0.0028187362
847 -5.678624555 0.0018332412 -0.0028164345
848 -5.680254926 0.0018321542 -0.0028141356
849 -5.68188085 0.0018310675 -0.0028118398
850 -5.683502337 0.0018299813 -0.0028095468
851 -5.685119396 0.0018288953 -0.0028072566
852 -5.686732034 0.0018278098 -0.002804969
853 -5.688340261 0.0018267247 -0.0028026847
854 -5.68994409 0.0018256399 -0.0028004029
855 -5.691543523 0.0018245555 -0.0027981241
856 -5.693138576 0.0018234715 -0.002795848
857 -5.694729254 0.0018223878 -0.0027935746
858 -5.696315568 0.0018213045 -0.002791304
859 -5.697897528 0.0018202216 -0.0027890363
860 -5.699475139 0.0018191391 -0.0027867715
861 -5.701048415 0.0018180569 -0.0027845093
862 -5.70261736 0.0018169751 -0.00278225
863 -5.704181989 0.0018158937 -0.0027799934
864 -5.705742306 0.0018148126 -0.0027777397
865 -5.707298324 0.0018137319 -0.0027754885
866 -5.708850049 0.0018126516 -0.0027732404
867 -5.710397491 0.0018115716 -0.0027709947
868 -5.71194066 0.0018104921 -0.0027687519
869 -5.713479565 0.0018094128 -0.0027665119
870 -5.715014212 0.001808334 -0.0027642745
871 -5.716544616 0.0018072555 -0.0027620399
872 -5.718070783 0.0018061774 -0.0027598081
873 -5.719592718 0.0018050997 -0.0027575789
874 -5.721110436 0.0018040223 -0.0027553524
875 -5.722623948 0.0018029453 -0.0027531286
876 -5.724133252 0.0018018687 -0.0027509078
877 -5.725638368 0.0018007924 -0.0027486893
878 -5.727139301 0.0017997165 -0.0027464736
879 -5.72863606 0.001798641 -0.0027442607
880 -5.730128655 0.0017975658 -0.0027420505
881 -5.731617088 0.001796491 -0.0027398427
882 -5.733101383 0.0017954166 -0.0027376379
883 -5.734581536 0.0017943425 -0.0027354356
884 -5.73605756 0.0017932688 -0.0027332361
885 -5.737529463 0.0017921955 -0.0027310392
886 -5.738997258 0.0017911225 -0.0027288447
887 -5.74046095 0.0017900499 -0.0027266531
888 -5.74192055 0.0017889777 -0.002724464
889 -5.743376065 0.0017879059 -0.0027222777
890 -5.744827506 0.0017868344 -0.0027200939
891 -5.74627488 0.0017857633 -0.0027179128
892 -5.747718196 0.0017846925 -0.0027157342
893 -5.749157466 0.0017836221 -0.0027135584
894 -5.750592697 0.0017825521 -0.0027113851
895 -5.752023898 0.0017814825 -0.0027092145
896 -5.753451077 0.0017804132 -0.0027070464
897 -5.754874245 0.0017793443 -0.0027048808
898 -5.756293409 0.0017782758 -0.0027027182
899 -5.757708576 0.0017772076 -0.0027005579
900 -5.75911976 0.0017761399 -0.0026984002
901 -5.760526967 0.0017750724 -0.0026962451
902 -5.761930207 0.0017740054 -0.0026940925
903 -5.763329486 0.0017729387 -0.0026919425
904 -5.764724818 0.0017718724 -0.0026897951
905 -5.766116208 0.0017708065 -0.0026876503
906 -5.767503664 0.001769741 -0.0026855081
907 -5.768887196 0.0017686758 -0.0026833682
908 -5.770266818 0.001767611 -0.0026812311
909 -5.771642529 0.0017665466 -0.0026790964
910 -5.773014347 0.0017654825 -0.0026769644
911 -5.774382277 0.0017644189 -0.0026748348
912 -5.775746325 0.0017633556 -0.0026727078
913 -5.777106502 0.0017622927 -0.0026705833
914 -5.778462818 0.0017612301 -0.0026684613
915 -5.779815283 0.001760168 -0.0026663419
916 -5.781163903 0.0017591062 -0.002664225
917 -5.782508689 0.0017580448 -0.0026621105
918 -5.783849647 0.0017569838 -0.0026599986
919 -5.785186787 0.0017559232 -0.0026578891
920 -5.786520119 0.0017548629 -0.0026557823
921 -5.787849649 0.001753803 -0.0026536778
922 -5.789175389 0.0017527435 -0.002651576
923 -5.790497346 0.0017516844 -0.0026494763
924 -5.791815529 0.0017506257 -0.0026473795
925 -5.793129947 0.0017495674 -0.002645285
926 -5.794440606 0.0017485094 -0.002643193
927 -5.795747519 0.0017474519 -0.0026411034
928 -5.79705069 0.0017463947 -0.0026390163
929 -5.798350133 0.0017453379 -0.0026369317
930 -5.799645854 0.0017442815 -0.0026348495
931 -5.800937861 0.0017432255 -0.0026327697
932 -5.802226161 0.0017421699 -0.0026306925
933 -5.803510769 0.0017411147 -0.0026286177
934 -5.804791689 0.0017400598 -0.0026265453
935 -5.806068928 0.0017390054 -0.0026244754
936 -5.807342495 0.0017379513 -0.0026224079
937 -5.808612403 0.0017368977 -0.0026203427
938 -5.809878658 0.0017358444 -0.0026182801
939 -5.811141269 0.0017347915 -0.0026162199
940 -5.812400242 0.0017337391 -0.0026141621
941 -5.813655588 0.001732687 -0.0026121068
942 -5.814907313 0.0017316353 -0.0026100537
943 -5.816155432 0.001730584 -0.0026080031
944 -5.817399948 0.0017295331 -0.0026059549
945 -5.818640869 0.0017284827 -0.0026039091
946 -5.819878207 0.0017274326 -0.0026018657
947 -5.821111969 0.0017263829 -0.0025998247
948 -5.82234216 0.0017253336 -0.0025977861
949 -5.823568796 0.0017242848 -0.0025957499
950 -5.824791879 0.0017232363 -0.0025937161
951 -5.826011419 0.0017221883 -0.0025916846
952 -5.827227425 0.0017211406 -0.0025896556
953 -5.828439903 0.0017200934 -0.0025876289
954 -5.829648872 0.0017190465 -0.0025856044
955 -5.830854325 0.0017180001 -0.0025835826
956 -5.832056279 0.0017169541 -0.0025815629
957 -5.833254744 0.0017159085 -0.0025795457
958 -5.83444972 0.0017148633 -0.0025775308
959 -5.835641227 0.0017138185 -0.0025755181
960 -5.836829262 0.0017127742 -0.0025735078
961 -5.838013843 0.0017117302 -0.0025715
962 -5.83919497 0.0017106867 -0.0025694946
963 -5.840372655 0.0017096436 -0.0025674914
964 -5.841546912 0.0017086009 -0.0025654904
965 -5.842717739 0.0017075586 -0.0025634918
966 -5.843885149 0.0017065167 -0.0025614957
967 -5.845049152 0.0017054753 -0.0025595019
968 -5.846209753 0.0017044343 -0.0025575104
969 -5.847366965 0.0017033937 -0.0025555209
970 -5.848520792 0.0017023535 -0.002553534
971 -5.84967124 0.0017013138 -0.0025515495
972 -5.850818324 0.0017002744 -0.0025495671
973 -5.851962048 0.0016992355 -0.002547587
974 -5.853102423 0.0016981971 -0.0025456094
975 -5.854239451 0.001697159 -0.0025436339
976 -5.855373148 0.0016961214 -0.0025416606
977 -5.856503519 0.0016950843 -0.0025396897
978 -5.857630568 0.0016940475 -0.0025377212
979 -5.858754311 0.0016930112 -0.0025357549
980 -5.859874748 0.0016919753 -0.0025337909
981 -5.860991894 0.0016909399 -0.0025318292
982 -5.862105751 0.0016899049 -0.0025298698
983 -5.863216336 0.0016888703 -0.0025279124
984 -5.864323647 0.0016878362 -0.0025259576
985 -5.865427698 0.0016868025 -0.0025240048
986 -5.866528496 0.0016857692 -0.0025220545
987 -5.867626047 0.0016847364 -0.0025201063
988 -5.868720363 0.001683704 -0.0025181605
989 -5.869811448 0.0016826721 -0.0025162169
990 -5.870899313 0.0016816406 -0.0025142753
991 -5.871983962 0.0016806096 -0.0025123363
992 -5.873065409 0.001679579 -0.0025103993
993 -5.874143656 0.0016785488 -0.0025084645
994 -5.875218715 0.0016775191 -0.0025065321
995 -5.876290593 0.0016764899 -0.0025046019
996 -5.877359296 0.0016754611 -0.002502674
997 -5.878424836 0.0016744328 -0.0025007482
998 -5.879487217 0.0016734049 -0.0024988245
999 -5.880546451 0.0016723774 -0.0024969032
1000 -5.88160254 0.0016713504 -0.0024949841
1001 -5.882655494 0.0016703239 -0.0024930673
1002 -5.883705325 0.0016692978 -0.0024911526
1003 -5.884752036 0.0016682722 -0.00248924
1004 -5.885795639 0.0016672471 -0.00248733
1005 -5.886836137 0.0016662224 -0.0024854217
1006 -5.887873544 0.0016651981 -0.0024835158
1007 -5.888907861 0.0016641744 -0.0024816121
1008 -5.889939096 0.0016631511 -0.0024797107
1009 -5.890967265 0.0016621282 -0.0024778114
1010 -5.891992369 0.0016611058 -0.0024759143
1011 -5.893014418 0.0016600839 -0.0024740192
1012 -5.894033417 0.0016590625 -0.0024721265
1013 -5.895049378 0.0016580415 -0.0024702359
1014 -5.896062304 0.001657021 -0.0024683476
1015 -5.897072209 0.001656001 -0.0024664615
